id;y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50
42;0.506249809;-0.25336168;0.493976714;1.542954627;0.93200636;-0.670549535;-0.318887812;1.342052;-1.145263818;-0.652029973;-1.202657534;-0.691602543;0.038476983;0.353763706;1.370615419;-0.009777278;-0.297483722;-0.813393222;-0.290626977;0.720999631;0.74862684;-0.269756438;-0.706779789;-0.622996043;-0.238887153;0.011262757;0.544585767;1.817367542;2.346784061;2.05599614;1.620022005;1.489627244;1.053424571;0.493284941;1.74541632;1.441292644;1.420121355;1.447230954;1.593922622;0.991995727;0.843624199;0.55177142;1.521976417;2.285775841;0.510301175;0.550540437;0.679049814;-0.256696108;-0.182187686;-0.522636101;0.080662936
43;4.892984551;0.696963375;0.670540932;0.490828035;0.839748154;2.65099471;1.341424035;0.039196938;-0.188830802;-0.074814102;0.723388169;0.113433992;0.715436528;0.548864912;0.865393246;0.617068906;1.263054442;1.429024341;1.655558835;1.589411841;1.800697124;2.668957901;2.443818949;2.156475361;0.795562823;-0.476398706;-1.320687587;-1.048533348;-1.458766431;-0.206172478;-0.271073584;-0.691495921;-0.932952554;-1.695838356;-1.566574287;-1.625541278;-1.660787823;-1.071997323;-1.087165316;-0.974210482;-1.621996614;-0.810520885;-1.365772951;-0.190579793;0.729279544;0.564532413;-0.109688782;-0.490676557;-1.977005315;-2.111524136;-1.492491073
44;0.328467176;0.556663199;-0.163713056;0.441299305;-0.104937779;-0.251570503;-0.801557002;-1.252555887;-0.637080414;0.017021524;0.587954312;-0.795198295;-0.868006137;0.222720495;-0.314257252;-0.631160083;-1.414547141;-1.827465886;-1.161634782;-1.109345324;-1.83220019;-1.60616708;-1.223511579;-2.152012187;0.025002239;0.444308019;1.462844316;0.126873599;0.764225045;0.916950256;-0.473408479;-1.4202512;-1.562783187;-1.817461776;-0.941486666;-0.460335199;-0.597658219;-0.708817;0.205804385;0.047317854;0.008765687;-1.097440541;-1.098073236;-0.963759865;-0.409191031;-0.980864104;-0.941224206;-0.39265028;-0.431020325;-0.926017873;-1.906156134
45;6.737841905;-0.688755695;0.252661979;0.325198989;0.21982117;-0.135687013;1.168043545;-0.007683828;-0.868346427;0.009490704;0.623026649;-0.331083208;-0.181633999;0.479064299;0.559112669;2.018254146;1.474733467;2.09376446;1.72128884;1.572444715;1.169608846;1.142468672;0.716080106;1.175127497;1.853838296;1.140590541;-0.207870968;0.275130329;-0.210243013;-1.045954966;0.159771633;-0.223035115;-0.979139993;-0.668553616;-0.463875028;-0.165083966;-0.652783282;-0.523734524;-1.243417325;-1.628320966;-0.657638242;-0.688015581;-1.015918371;-1.814508956;-1.591844904;-1.475185817;-0.506882543;-0.602254335;-0.100699838;-0.934376381;-0.560422912
46;2.073923229;-0.707495157;-1.853606124;-3.379841724;-3.588741123;-2.587339331;-1.357594033;-1.259707385;-1.798811493;-1.833621955;-0.697453541;0.731828093;1.157893715;1.580270355;1.355626328;1.089200527;0.951659291;0.152679886;0.042820381;-0.239927366;0.220655393;1.577408984;2.879704882;2.017782547;1.643034994;1.966657656;1.454048915;1.672308717;1.068623534;0.73127225;0.508889529;1.163970762;0.759665367;-0.065380707;0.249298225;0.007098652;-0.402836078;0.452099218;-0.122151757;0.035725987;-0.257101773;-0.274512312;0.516054289;-0.014964746;1.370591088;0.394725628;1.128404103;1.897342783;1.539690682;1.503256637;1.142019939
47;1.683674387;0.364581962;-0.086908732;-0.968779657;-0.165822517;0.493011725;0.860599749;1.559195909;1.768910772;1.644765382;1.639018926;1.05624161;1.757612696;1.11959918;1.583800818;1.485465894;1.605554761;1.407678546;1.786688054;2.048366205;0.863671197;0.599953885;0.011294329;-0.238640676;-0.20541155;0.101654997;-0.491960222;0.265484768;0.43313199;0.454796471;0.713849101;0.67402145;0.244536881;1.580558689;1.802856521;0.845112544;-0.486749332;-0.885369857;-0.425759121;0.355913044;0.174010807;-0.797342467;-1.607658817;-1.579758094;-0.986740443;-0.776196206;0.11113134;0.199069249;0.244812673;-0.419914342;0.910706135
48;2.148929789;0.768532925;0.407289415;0.024949783;-1.205204843;-0.703601555;-0.430090535;-0.423977734;-2.167337998;-2.279963361;-1.307692595;0.201869297;-0.111084691;0.607717451;0.25067195;0.512620404;0.134640941;1.379554854;1.424067221;1.760458201;2.058269855;1.145266997;2.36823789;0.87705795;0.080373258;-0.230906107;-0.711913891;-1.034613171;-1.67634424;0.06130662;-0.330362575;-0.384992107;-1.435408856;-1.857669832;-2.199671108;-1.960914636;-0.946557903;-0.312105208;-1.423672925;-1.998137216;-1.80584092;-2.815764066;-2.340122253;-1.832173325;-0.74915625;-1.023204134;-1.314735697;-1.005166658;-0.872570342;-0.4890817;-1.326166942
49;6.591860511;-0.112346212;-0.194138397;0.011027103;-0.205804443;-1.448225086;-0.765114457;-0.742880589;-0.402674645;1.17270871;0.288939179;0.790369754;0.273247397;0.673988303;1.050907493;0.821397721;2.18939734;2.106736753;1.370785063;0.789591305;0.420111328;1.6729325;1.587011034;1.259670747;0.93125784;2.054624328;1.062159556;0.388878363;0.828296048;0.687496879;0.076556616;-0.679638449;1.012077973;2.284488817;2.30290426;0.208891329;0.019091968;0.593072818;1.094600675;0.405037311;1.8828823;1.398037904;1.347816209;0.588767403;1.270430239;0.970687427;-0.453191072;-1.593327301;0.447683206;0.991724123;-0.363915155
50;9.119003569;0.881107726;1.335804226;-0.547712522;-0.579615149;-0.200868808;-0.050208277;-0.89000292;-0.845452737;-0.331986688;0.050003433;0.502216184;0.167502842;-0.714006984;0.241613373;0.61424629;-0.126627067;-0.084182436;0.179185308;-0.028404464;0.664261017;-0.15782163;0.011405336;0.611360444;0.363782922;0.571459182;0.037794365;-0.51980805;-0.265018694;-0.30821754;-0.189743518;1.073020956;1.191253303;1.193517034;1.539646219;1.217740809;-0.142831737;0.194972177;0.949880594;0.803385407;1.060455605;0.37585944;1.00763356;1.383739967;0.351326816;0.057294444;0.37606397;-0.060679243;0.641204947;1.155802828;1.261091104
51;3.204480597;0.39810588;0.388681723;0.927613825;0.736005973;0.849932292;0.665228783;0.542091265;-0.029018162;-0.045453311;-0.281938878;0.86241148;1.447150993;0.468846481;1.658826462;1.59586103;0.511595748;0.807988357;0.102577844;1.818395995;1.688615392;1.355962427;1.350118255;1.804844841;1.383589067;0.348224565;-0.151682389;-1.041483716;-0.742296698;-0.853809554;0.577913931;-0.028536172;-0.216454376;0.024138177;-0.174394334;-1.581628312;-0.124902595;-0.290212703;-0.195116806;0.458672102;0.410867443;0.939972435;-0.424233957;-0.925289808;-0.481408652;-0.362616597;-0.545537571;-0.323923981;-0.335335732;-0.93540806;-0.897486455
52;1.249520144;-0.612026393;-0.18970374;-0.542067849;-0.951239401;-0.277177656;-0.060103273;0.639726604;0.521694257;0.066873334;1.928760894;0.394779548;-0.201965223;0.757081842;0.543932287;0.917731658;2.254442252;2.785656128;1.832851392;1.429454022;0.195108588;-0.156344647;-1.056057396;-1.911371934;-1.117073088;-0.875118672;-1.184209089;-0.606311242;0.095377911;0.143307295;0.322133606;0.825958483;2.082301791;2.041400272;2.465915979;3.425781344;2.045256951;1.480537612;1.448022783;0.510305208;1.006571299;0.185353254;-0.584105305;-1.428546616;-1.175021907;-0.574516566;-0.739573914;-1.363727493;-1.887428308;-0.915600197;-1.144927225
53;-1.09979234;0.341119691;0.20976744;-0.340655932;0.954761008;0.033850071;-0.642972279;1.012763015;0.795605303;0.450812877;0.822542393;0.213435531;-0.269373267;-0.506987743;-0.333167423;0.407015316;0.676429996;-0.061272923;-1.600864727;-1.857950126;-0.659559405;-0.526697145;0.832648153;0.469240479;0.699147562;-0.139891556;-0.941759904;-0.55757655;-0.614334631;-0.409232387;0.5415581;0.939620809;1.678818843;2.002249029;1.335118967;1.046563725;1.662317472;1.616982955;1.032703072;-0.24618952;-0.121526282;1.624490698;1.390561143;1.002368164;0.549632434;0.187919119;0.329196241;0.185801603;0.267586625;0.039010544;1.311492546
54;1.678684681;-1.129363096;-1.010836886;-1.787068017;-2.286101689;-3.282860491;-0.873886237;0.214175171;0.324012688;-0.485372011;0.191922006;-0.063274488;-0.215622765;0.708534111;1.347314717;1.700703087;0.980565696;1.143785399;0.351640776;0.491006698;0.130726651;-0.029145511;1.434054608;0.868523461;1.965241058;0.570650455;0.335095384;-0.194864628;1.129181903;1.857994609;0.758688465;0.799369847;0.330610891;0.473117155;1.458765588;0.975974251;1.581477283;1.515847655;0.783297335;0.618747319;0.454453105;0.64823325;1.217354161;0.766379176;-0.617403592;0.950190004;0.890193782;0.322908151;0.463502772;-0.941245675;0.708854869
55;4.373234787;1.433023702;1.534831391;0.189463227;0.31019334;0.017957957;0.543916332;-0.167529103;-0.043605024;0.009278003;-1.461203373;-1.70583404;-2.136843394;-1.166788201;-0.686063225;-0.476300582;-0.975283864;0.152109936;0.419777531;0.347853836;1.400810021;0.37537635;0.200220911;0.464864629;0.590050479;0.593940587;-0.90111156;0.193444267;0.87262119;0.950881834;0.210393951;1.049240442;0.737700085;-0.762685937;-0.368994809;-1.761015589;-1.495368276;-1.168473595;-0.195977589;-0.431860976;-1.184846296;-0.140542044;0.072235972;-0.002392159;0.187326776;-0.017442414;-1.025892654;-0.182321741;-1.326295588;-1.034577385;0.089126121
56;2.987429347;1.980399899;2.243458719;1.719854046;-0.654586992;-1.115535159;-1.002809816;-1.0848966;-1.167711478;-0.489817483;-1.245397873;-1.103694381;-1.108655049;-1.539885153;-1.012174521;-1.594689465;-0.87885663;-1.012356078;0.678634269;-1.149457694;-1.394066113;-1.998566912;-2.126151371;-0.763963173;-0.389339475;-0.129191852;0.469558866;0.134298953;-1.540911036;-1.542576449;-1.631317931;-1.644834057;-1.14274399;0.255696626;-1.018062522;-1.645238161;-0.972483287;-0.920026296;0.030118803;-0.563765177;-1.581096514;-0.898523412;0.361242237;1.317871115;-0.044444886;0.011502345;-1.121516482;0.468838613;-0.278230191;1.351160575;1.645278312
57;1.005389869;-0.367221476;-1.864914848;-1.061769942;-0.794729549;-1.102635779;-0.024725923;0.383249641;0.458407394;0.004250586;-0.642812391;-1.85978814;-1.658857803;-1.600649365;-0.290798064;-1.973307374;-1.32323263;-0.642938686;-1.829365619;-1.154769684;0.077996598;0.562293945;-0.328468487;-0.712012194;-0.809258274;-0.075369049;-0.385501019;-0.946425723;-0.804701764;-0.984460949;0.471004802;1.278549363;1.073425234;0.338055295;0.997834685;-0.353575843;-1.056586664;-1.366335891;0.175118373;1.491135935;0.841562632;1.503738664;1.330492643;1.021925778;1.130089674;1.757429468;1.55450037;0.642092355;1.134468606;1.397967348;0.774847777
58;-0.060200582;-1.044134626;-0.404269362;-1.69082117;-0.931003789;-1.329118528;-1.411731122;-1.065440114;0.118803054;-0.44835042;-0.724577005;-1.480792003;-1.070990473;-1.661384452;-0.659620071;-0.791988402;-1.479922721;-1.158688836;-0.76408774;0.16537405;-0.594813;0.015231662;-0.432281911;0.0801283;0.183823534;1.135329047;0.13203888;-0.741661927;-0.988411662;0.111043861;-0.245912198;0.629191077;-0.000346291;-0.369130753;0.02707314;-1.442164947;-0.727881714;-1.538329661;-1.533202851;-1.132873303;-0.849959595;-0.81851152;-0.52881799;-1.718740859;-1.801462088;-2.230461765;-0.79683349;-0.364103222;-0.743881693;-0.666367926;0.076517606
59;5.409168274;0.569719627;0.675146618;-0.157963042;-0.835947123;-0.890215541;0.46416331;0.530236358;0.838969039;-0.44846704;-0.712055442;-0.130047917;0.35269015;0.390345236;0.304343872;-0.775411412;-0.652616185;-0.417061494;-0.813249758;-0.872324384;-0.275820717;-0.901616909;-1.124714441;-1.56628694;-1.820902874;-1.082666328;-1.294905452;-1.713063714;-1.116615531;-1.688337378;-1.776902209;-1.138247582;-1.918265741;-0.732475898;-1.101088276;0.095359878;1.080214179;0.801542085;0.15150163;1.157090179;0.372668525;0.044983051;0.948338473;0.000864139;-1.192965515;-0.968150607;-1.113223189;-0.820916766;-0.185339935;0.65609424;0.223697935
60;1.324427866;-0.135054604;-0.382579111;0.067445351;0.516787206;0.181739667;-0.124548836;-0.961415684;0.269143375;0.578153286;0.859343441;0.804258572;1.64126885;-1.110264412;-1.913394616;-1.645423667;-0.851939822;0.088746386;-0.072760179;0.776835187;1.525038632;0.162385568;0.339711678;-0.279002291;-0.600159311;-0.445490953;-1.408766282;-0.85191186;-0.943558867;-0.86866843;-0.797211961;1.383705699;0.473726098;-0.488170707;-0.087914595;-0.147067567;0.468742062;0.299952055;0.133654185;0.714930478;0.513669812;0.17935695;-0.812073895;-0.513534847;-0.532007882;-1.097433456;-1.802144465;-1.420001031;-0.051467036;0.422697784;-0.261767653
61;5.473487412;2.401617761;2.430249166;1.523031009;1.361193535;1.547460986;-0.37492613;-0.563317586;-0.604304487;-0.23245146;-0.331302492;0.61401479;0.99714157;1.549120375;1.0954508;0.66108539;0.796144439;0.495526029;0.871866853;0.737585427;0.284598118;0.195605225;-0.129937939;0.898465414;1.286828881;1.022576256;-0.40074477;-1.091369231;-0.105028753;0.293488256;0.208613043;0.224282407;-0.380219839;0.619578757;0.038950367;0.228132341;-0.206504049;-0.08664922;0.991450965;0.68536668;1.389483467;0.912431709;1.538499607;-0.696472237;-0.873073235;-1.036473178;-0.206604924;0.939181327;0.004254725;-1.518171911;-1.176725901
62;4.758124215;-0.039240003;-0.286886198;1.21709199;1.558598915;1.821410207;2.268337693;1.088494456;1.202039262;0.761752712;0.373823733;0.059097944;-0.796541237;-0.405004366;0.443433386;0.526204943;-0.392670841;-0.397858024;-0.959655721;-0.005348082;0.028496747;0.64478757;-1.944745975;-1.666864415;-1.581610968;-0.613795493;-0.119405836;0.869892545;0.690987415;0.687864693;0.92689993;0.493433852;0.309662179;0.499652467;0.374153906;0.906008253;-0.069186687;0.546994695;1.073889276;0.373081332;1.088866751;0.654840025;-0.336867927;0.23660743;0.302847791;-0.004367822;-0.248906921;0.063716081;-0.028655395;-0.182550214;-0.366402737
63;6.018158357;0.689739362;0.329237467;1.070912073;0.245367156;-0.34150793;0.492768231;-0.244607164;0.149484998;-0.25240327;0.597519223;0.193790184;1.140592186;1.394364419;0.707657151;1.636609437;2.53261275;1.643897762;0.608694993;0.434552833;-0.356203167;-0.683189847;-1.19349401;-2.154346353;-1.577530631;-1.82436544;-1.552020784;-0.90818651;0.342715292;-1.248620248;-0.088353702;0.117434339;-0.276566506;-0.669873453;-1.02981859;-0.29959016;-0.063646679;-0.32204117;-0.11655937;-0.98118283;-0.702376889;-0.347080831;-1.540540543;-1.205305919;0.686351496;0.698730472;0.221851173;0.937812579;2.15480401;2.023010702;1.765216657
64;0.625594137;0.028002159;0.58812488;0.834978586;-0.015744324;-0.216072131;-0.674216203;-0.981170205;-1.227489786;-0.749727516;-1.957229125;-1.746498431;-0.776102028;-0.729141013;-2.073490592;-0.432052256;-1.035771088;-1.336946762;-1.023962776;-0.704803979;0.153061759;-0.302439363;-0.507113847;-0.430299531;-0.564087819;-1.016002702;-1.280017106;-0.286999439;-0.075711115;0.312302886;-0.259930912;-1.187079307;-1.087447835;-0.472319391;-0.01720426;-0.860444193;-1.240103004;-1.806917975;-0.71709273;-0.342930467;-0.339935999;-0.648414394;0.122885598;-0.136759752;1.173049057;0.906518065;-0.22238773;-1.225194469;-0.892100388;0.329728822;0.257136476
65;3.04740484;-0.743273209;0.579971639;0.438209489;-0.843100731;-0.393252307;-1.227814584;-1.195219111;-1.436728069;-1.987162262;-1.538843186;-1.788024793;-1.298304937;-0.024677307;0.163193937;0.730040966;0.675817361;-0.930392963;-1.699543965;-1.612187893;-0.682271449;-1.188892154;-0.280597764;-0.041131905;0.048428746;-0.636903866;0.885367191;1.447102056;1.347444514;0.788988836;0.204516737;-0.637817465;-1.313823289;-0.957488046;-0.815596894;-0.179628129;-0.980653655;0.095197721;0.950172683;1.295216273;1.622669795;0.53337194;0.002282068;1.170804986;-0.58281645;-1.651911769;-1.190445019;0.609824781;-0.780866011;0.415376033;0.083189637
66;-1.383712784;0.1887923;0.320218752;0.424943853;0.105413807;1.004273705;-0.460220659;-0.348914453;0.975390535;-0.242592404;0.389143016;0.456632212;1.231482125;1.049026242;0.375239693;0.435091596;1.044666891;0.30864985;-0.839403288;-0.028561071;-0.462742265;0.17485883;-0.324663688;-1.126425853;-1.278616278;-0.349982808;-0.037958133;-0.80140119;-0.384221673;0.798382733;1.284642433;0.355582255;0.986176683;1.529195726;1.123498921;1.267175006;0.544305978;0.882605944;0.82572485;1.984440655;1.452039936;0.829461424;1.103897823;1.078147837;0.631957778;1.198498751;0.458984182;-0.149940477;-0.241372468;-0.077665341;0.66209634
67;-4.428634199;-1.804958629;-1.632967446;-1.691638599;-2.154262404;-1.652783899;-1.417523655;-0.644155664;-1.030293204;-1.72863625;-0.585625019;-1.218974174;-0.555798945;-1.066108273;-0.87333736;-0.37573807;-0.229731244;0.952002184;0.45722238;0.086598961;0.2193934;0.958611869;-0.024192418;1.485795739;1.738328707;1.757389974;2.023391106;1.188301067;1.537559765;2.191719045;1.956773907;1.558600307;1.609235656;1.090764933;0.716702915;1.226474927;-0.756147969;0.326929826;0.397100929;1.904287028;1.673789361;1.784919075;2.022078831;1.038884443;0.242241062;-1.054928085;-0.550741694;-1.069094072;-0.780824322;-0.054602887;0.09933346
68;1.780391025;1.465554862;0.312641631;0.649875525;0.942579072;-0.416764888;-1.5256034;-1.480993975;-0.481908142;-0.600400938;-0.58645942;-0.11204042;-0.185934761;-0.191242429;-0.218904939;-0.195838269;0.825556189;0.573400089;0.179627736;1.497980148;2.355211356;2.594907588;2.79866389;2.195486101;1.806068084;0.278843849;1.039107645;0.536160267;0.656620463;1.869564527;0.111238007;-0.601825283;-1.144486948;-1.808808801;-0.4834484;-0.791181408;-0.058598326;-0.453581329;-0.209472769;0.902638272;0.443338014;0.22935869;0.583566725;0.432891211;0.636492913;-0.140180717;-0.411832612;0.187541972;-0.951625285;-1.087626785;-0.501962996
69;0.787666635;0.153253338;-0.104017731;0.901056208;0.722939876;0.695560951;-0.017049244;-0.579644853;-0.610790101;0.064912906;-0.238123912;-0.296133284;-0.607276146;0.140327563;-0.678776595;-1.563091945;0.623042338;-0.378160697;-1.338646046;-1.290152073;-1.004755847;-1.212623139;-0.27041234;-0.489727523;-0.251579386;0.288675649;0.027167667;-0.144322021;-0.277128841;-0.626289386;-0.365482582;-0.581018957;-0.967132996;-0.301038686;-0.219555037;0.257597451;0.447748006;0.681063184;0.841018803;-0.324106221;-0.551008136;-0.803479509;-1.070358435;0.273496696;-0.932846128;-1.383260659;-0.935683649;-0.549011321;0.140279526;0.964543938;0.398251789
70;5.475558982;2.17261167;1.007820085;1.47248659;2.552749986;1.835791415;1.48503635;2.182771634;0.910104195;1.15527988;0.745930206;1.071885986;1.390337749;0.086244904;-0.051454483;1.250634698;1.676371934;0.876682509;-0.075980774;-0.473461725;-1.001474501;-1.105734864;-1.768244043;-2.046971117;-2.215577303;-2.428820746;-2.040561781;-1.109511852;-0.523226815;-0.4694418;-0.841584469;-0.643937026;-2.506980377;-2.676868965;-1.826705888;-2.850399708;-1.345209878;-0.191894868;-0.970856357;-0.994044028;0.289298698;0.269031408;0.506917217;-0.197934562;-0.438725052;-1.221251927;-0.378980572;0.642080458;1.771200683;2.261757085;2.33266646
71;9.430009334;0.475509529;0.185364341;-0.398887259;-1.064917044;0.37370604;0.846152306;1.291995067;-0.045793219;-0.408158829;-0.591250863;0.382000793;-1.176042267;-0.929309355;-1.041765589;0.003580634;0.656687488;-0.426647814;-0.283275613;-0.728971826;0.081296315;0.119824705;0.190057215;-0.442626071;0.014298816;0.120547052;0.502078169;1.036055613;0.492127085;-0.706985161;0.00018096;0.745862921;-0.083107523;0.914523449;1.18125749;-0.378843459;-1.527529127;-0.130271613;0.286707855;0.035787485;-0.003271155;0.290569592;-0.454347419;-0.57697082;0.383372396;0.433551549;0.374617004;0.637701918;-0.079310008;-0.949500575;-0.766571845
72;0.212770542;-0.709946431;-0.271602523;-1.274488279;-0.174253023;0.096462644;-0.470007646;0.108414477;-0.716588116;0.400487214;0.019512552;-0.260667094;-0.297949289;-0.750061466;-0.708786794;0.245037228;-0.494809222;-1.364978441;-1.93163592;-1.374444709;-0.903032339;0.003671702;-1.299552699;-0.405933681;-0.509497724;0.314737383;1.504663632;1.496120512;2.39176839;1.676725456;0.595471547;0.608394455;-0.047621425;-0.785197153;0.092534012;0.338466919;0.249081724;1.175181793;1.466464306;3.054642794;2.975653814;2.619825678;1.942394958;1.361553472;1.736191769;1.796380628;0.877724906;1.402989829;1.037346026;1.402332266;1.379703673
73;-0.131877262;0.610726353;-0.105405739;-0.151584732;-0.462509933;-0.758991144;-0.650998899;0.636175735;-0.812688679;-1.367363386;-1.920990085;-1.724974262;-2.039246168;-2.551646761;-2.279429408;-2.044153217;-0.412357533;0.306698287;1.137063806;1.42864536;0.398602896;0.643666214;1.055059872;0.535042843;1.903788109;0.90888099;1.326051488;1.079407412;0.313677182;-0.268483768;-0.408919512;0.164034761;1.08648106;-0.140402436;-0.425688309;-1.434925496;-0.810975142;-1.453785269;-0.97931964;-1.185473782;-2.87608415;-2.404199537;-2.598542532;-1.019821406;-1.6540046;-0.981449999;-1.024801696;-0.835698135;-1.110187372;-0.935902057;-0.842353208
74;2.266012763;-0.934097632;1.051685963;1.08038538;-0.153179832;-0.405601546;-0.135568752;-0.748392072;-1.146031571;-1.185492029;-1.019154357;-0.795139312;-1.932536308;-0.062896101;-0.337219209;0.129567484;0.068166317;-0.14143905;-1.468002956;-0.161890963;-0.111973549;-0.426935188;-1.656661131;-0.124555034;1.238186385;1.301487139;1.858334687;1.365585757;0.928083853;-0.623046087;-0.649230922;-1.303991884;0.804967042;-0.877319016;-1.148360117;-1.416514861;-1.091890873;-1.742804948;-1.811823029;-1.428824401;-1.663326696;-1.119725435;-1.072689024;-1.316952642;-1.024758097;0.085460242;-1.023292756;-0.616040666;-0.493365727;-0.155705384;-0.443450308
75;3.226256894;-1.2536334;-0.837033026;0.265823754;0.578350108;0.09954017;1.211618031;2.263878974;2.341756771;1.271449075;1.108440075;0.395712698;0.444038445;0.443717874;-0.042657278;0.293561934;0.490649474;0.815892822;-0.043912849;0.42526889;-0.68650437;-0.088371474;-0.585974791;-1.276592691;-0.78898624;-0.801931911;-0.421011217;-1.105443663;-2.106278104;-2.001544217;-1.319877167;-1.673289517;-0.485896313;-0.432025968;0.350819977;0.150821394;-0.230410415;-1.488225012;-0.167597251;-1.02356816;-0.830931858;-0.149053295;-0.246588224;-0.745098152;-0.521660502;0.273855831;0.540550718;0.219219795;1.032980082;0.168812073;-0.670742838
76;-5.38213884;0.291446236;0.966146517;-0.147568306;-1.058766465;-0.671024171;-1.137285077;-0.041743831;-0.415584278;-0.206366088;-0.523331886;0.667510816;0.416033149;0.652069159;1.691362539;0.231847373;0.250089437;-0.227002569;-0.003613319;-1.498626562;-1.569348619;-0.962157165;-0.225922663;-0.267019977;-0.903554074;0.125704749;1.393952549;0.980702309;0.354248569;-0.149392502;0.671921572;0.243132833;0.668452157;1.543293153;1.216652577;1.471246373;2.094770626;0.539640818;0.505002321;0.465091469;0.547743565;0.230232021;0.205218349;-0.698876701;-0.268475935;0.390064871;0.082612831;0.664153827;0.463026146;0.532607813;-0.51829319
77;-1.375698799;-0.443291873;-1.846582098;-1.14391882;-1.555878401;-1.050219396;-1.848816042;-1.183535397;0.261112096;-0.962471195;-1.458248848;-1.135801737;-2.190631323;-1.56003268;-0.774632436;-0.692108911;-0.63576143;-1.430930373;-1.776931313;-0.860842465;-1.141289546;-0.509791964;-1.12410969;-1.940118202;-0.939943848;-0.274596789;-1.088157592;0.886058301;0.783400805;0.306332115;0.200296522;-0.147027231;-0.387007307;1.082191464;1.862654577;0.753742138;1.419457078;0.775395341;0.055332927;0.975914971;-0.025333579;0.942239343;0.354255897;-0.005129859;-1.386090324;-1.841069067;-1.124538976;-1.206314421;0.079910507;0.103711185;1.568936645
78;3.194092127;0.001105352;0.49095521;0.522662031;-0.092911405;0.536093095;-0.818686066;-0.201057096;-0.26500681;0.584936848;-0.639861318;0.094779474;-0.113905585;-1.131326292;-0.647600899;-0.235937664;1.19997266;0.509432495;0.238607015;1.194976589;0.87355819;-0.333946987;0.042443705;-0.189353385;0.233125894;0.561633856;0.450323007;1.939315591;0.754296845;1.072432664;-0.0071151;-0.166705707;-1.342100956;0.745180564;0.092942581;1.009292497;1.448871467;2.177771015;2.824445657;1.586077614;1.448977492;1.444843175;-0.259109234;-0.16490209;0.30639813;0.382580269;0.113673901;0.209046959;0.387202611;0.181308166;-0.299944088
79;6.327058184;0.074341324;-0.814858347;0.178583414;0.273439604;0.416856701;0.680228122;0.550744642;-0.207365261;0.642852414;0.225617925;0.4194853;0.592835005;0.492938175;1.506027214;1.396143973;2.402437871;1.277806403;0.403905222;0.513643642;-1.58075679;-1.225027275;-0.439961052;0.538604135;0.00076005;-1.158349173;-1.142848894;-0.534097977;-0.964726441;-0.572951724;-1.788757761;-0.731746869;-0.989383433;0.152948232;-0.393832044;0.177725082;0.31826744;1.215207802;0.704057208;0.293867511;0.244437349;0.137837321;-0.317252743;-0.339595894;-1.316454678;-0.842825185;0.259638598;0.804822442;0.673329658;0.414445865;-0.077294578
80;3.189795586;-0.589520946;0.166252237;0.106228466;-0.581052606;-0.678330304;-0.548512835;-0.484688997;-0.55175776;0.232835927;1.314040924;1.9219204;1.866668716;2.291419271;1.128121114;0.431039019;-0.235429875;-0.792946458;-0.158972045;-2.241159205;-1.221414629;-0.799958922;-1.058546511;-0.957780251;0.280815169;-0.086155977;0.45447455;1.538898357;1.214571274;1.084307257;0.390621178;1.283841791;-0.301034394;-0.174804595;-0.227950387;-0.800263569;-1.28563378;-1.096339795;-0.807933046;-1.085402083;0.808298395;0.412146691;-0.311320375;-0.335198847;-1.185146559;-1.738334018;-1.450556544;0.22425892;0.466785852;0.366169915;0.909563632
81;1.687538245;-0.568668733;-0.163163204;-0.358703382;0.44390344;-0.289228312;0.293765854;-0.822256111;-1.006290937;-0.808950644;-0.976126208;-0.87035286;-0.458049663;0.56620405;0.804010618;1.84826971;1.106688801;0.818311423;0.912708458;0.973369149;1.213016495;0.28061036;0.404942199;0.879915971;0.36744361;-0.947915984;-0.728716636;-0.259809409;-0.074755165;-0.081668428;1.173639131;1.06644675;1.112012742;0.63765287;0.201099814;0.708119431;0.422822185;-0.077785919;-1.552200904;-0.636350691;-1.077080629;-1.355111753;-0.986417003;-0.819532866;-0.197833326;-0.470169014;0.156942509;-0.310413197;0.004566087;0.948150097;0.621292084
82;-0.90157485;-0.135178615;-0.37093878;-1.036750336;-1.570609763;-0.758140794;-0.661762094;-0.005144556;-0.297491455;0.541677775;-0.014853236;-1.782499924;-0.861207398;-0.9879227;-1.410552813;0.169415239;0.127033023;0.752124075;1.09321937;0.414287067;-0.439333229;-0.02251788;0.415454317;0.932023675;0.066451015;-0.090671102;0.192754752;0.461121626;0.871394494;0.91197584;-0.096522634;-0.099399456;-0.312970643;-0.794220394;0.396546523;0.107235184;0.206912738;0.559373071;-0.690200998;-0.476912779;-0.470203453;-1.564880817;-2.562800547;-2.589943547;-1.616995425;-0.119082196;-0.35773768;-0.661002566;0.029112301;0.040646738;-0.131146706
